Sat Jan 11 16:21:24 CET 2014: Problem Count: 30
Sat Jan 11 16:21:24 CET 2014: CandidatesCount: 30
Sat Jan 11 16:21:24 CET 2014: Max Cycles: 500
Sat Jan 11 16:21:24 CET 2014: 0: finished (4ms, 16cycles)
Sat Jan 11 16:21:24 CET 2014: 0: Solution found.
Sat Jan 11 16:21:24 CET 2014: 1: finished (112ms, 500cycles)
Sat Jan 11 16:21:24 CET 2014: 1: No solution found.
Sat Jan 11 16:21:25 CET 2014: 2: finished (120ms, 500cycles)
Sat Jan 11 16:21:25 CET 2014: 2: No solution found.
Sat Jan 11 16:21:25 CET 2014: 3: finished (120ms, 500cycles)
Sat Jan 11 16:21:25 CET 2014: 3: No solution found.
Sat Jan 11 16:21:25 CET 2014: 4: finished (113ms, 500cycles)
Sat Jan 11 16:21:25 CET 2014: 4: No solution found.
Sat Jan 11 16:21:25 CET 2014: 5: finished (116ms, 500cycles)
Sat Jan 11 16:21:25 CET 2014: 5: No solution found.
Sat Jan 11 16:21:25 CET 2014: 6: finished (112ms, 500cycles)
Sat Jan 11 16:21:25 CET 2014: 6: No solution found.
Sat Jan 11 16:21:25 CET 2014: 7: finished (127ms, 500cycles)
Sat Jan 11 16:21:25 CET 2014: 7: No solution found.
Sat Jan 11 16:21:25 CET 2014: 8: finished (127ms, 500cycles)
Sat Jan 11 16:21:25 CET 2014: 8: No solution found.
Sat Jan 11 16:21:25 CET 2014: 9: finished (7ms, 25cycles)
Sat Jan 11 16:21:25 CET 2014: 9: Solution found.
Sat Jan 11 16:21:25 CET 2014: 10: finished (114ms, 500cycles)
Sat Jan 11 16:21:25 CET 2014: 10: No solution found.
Sat Jan 11 16:21:25 CET 2014: 11: finished (3ms, 9cycles)
Sat Jan 11 16:21:25 CET 2014: 11: Solution found.
Sat Jan 11 16:21:25 CET 2014: 12: finished (130ms, 500cycles)
Sat Jan 11 16:21:25 CET 2014: 12: No solution found.
Sat Jan 11 16:21:26 CET 2014: 13: finished (114ms, 500cycles)
Sat Jan 11 16:21:26 CET 2014: 13: No solution found.
Sat Jan 11 16:21:26 CET 2014: 14: finished (113ms, 500cycles)
Sat Jan 11 16:21:26 CET 2014: 14: No solution found.
Sat Jan 11 16:21:26 CET 2014: 15: finished (116ms, 500cycles)
Sat Jan 11 16:21:26 CET 2014: 15: No solution found.
Sat Jan 11 16:21:26 CET 2014: 16: finished (113ms, 500cycles)
Sat Jan 11 16:21:26 CET 2014: 16: No solution found.
Sat Jan 11 16:21:26 CET 2014: 17: finished (112ms, 500cycles)
Sat Jan 11 16:21:26 CET 2014: 17: No solution found.
Sat Jan 11 16:21:26 CET 2014: 18: finished (116ms, 500cycles)
Sat Jan 11 16:21:26 CET 2014: 18: No solution found.
Sat Jan 11 16:21:26 CET 2014: 19: finished (113ms, 500cycles)
Sat Jan 11 16:21:26 CET 2014: 19: No solution found.
Sat Jan 11 16:21:26 CET 2014: 20: finished (8ms, 23cycles)
Sat Jan 11 16:21:26 CET 2014: 20: Solution found.
Sat Jan 11 16:21:26 CET 2014: 21: finished (110ms, 500cycles)
Sat Jan 11 16:21:26 CET 2014: 21: No solution found.
Sat Jan 11 16:21:27 CET 2014: 22: finished (113ms, 500cycles)
Sat Jan 11 16:21:27 CET 2014: 22: No solution found.
Sat Jan 11 16:21:27 CET 2014: 23: finished (116ms, 500cycles)
Sat Jan 11 16:21:27 CET 2014: 23: No solution found.
Sat Jan 11 16:21:27 CET 2014: 24: finished (119ms, 500cycles)
Sat Jan 11 16:21:27 CET 2014: 24: No solution found.
Sat Jan 11 16:21:27 CET 2014: 25: finished (117ms, 500cycles)
Sat Jan 11 16:21:27 CET 2014: 25: No solution found.
Sat Jan 11 16:21:27 CET 2014: 26: finished (116ms, 500cycles)
Sat Jan 11 16:21:27 CET 2014: 26: No solution found.
Sat Jan 11 16:21:27 CET 2014: 27: finished (111ms, 500cycles)
Sat Jan 11 16:21:27 CET 2014: 27: No solution found.
Sat Jan 11 16:21:27 CET 2014: 28: finished (129ms, 500cycles)
Sat Jan 11 16:21:27 CET 2014: 28: No solution found.
Sat Jan 11 16:21:27 CET 2014: 29: finished (27ms, 79cycles)
Sat Jan 11 16:21:27 CET 2014: 29: Solution found.
Sat Jan 11 16:21:27 CET 2014: 30: finished (126ms, 500cycles)
Sat Jan 11 16:21:27 CET 2014: 30: No solution found.
Sat Jan 11 16:21:27 CET 2014: 31: finished (114ms, 500cycles)
Sat Jan 11 16:21:27 CET 2014: 31: No solution found.
Sat Jan 11 16:21:28 CET 2014: 32: finished (114ms, 500cycles)
Sat Jan 11 16:21:28 CET 2014: 32: No solution found.
Sat Jan 11 16:21:28 CET 2014: 33: finished (113ms, 500cycles)
Sat Jan 11 16:21:28 CET 2014: 33: No solution found.
Sat Jan 11 16:21:28 CET 2014: 34: finished (1ms, 1cycles)
Sat Jan 11 16:21:28 CET 2014: 34: Solution found.
Sat Jan 11 16:21:28 CET 2014: 35: finished (124ms, 500cycles)
Sat Jan 11 16:21:28 CET 2014: 35: No solution found.
Sat Jan 11 16:21:28 CET 2014: 36: finished (114ms, 500cycles)
Sat Jan 11 16:21:28 CET 2014: 36: No solution found.
Sat Jan 11 16:21:28 CET 2014: 37: finished (112ms, 500cycles)
Sat Jan 11 16:21:28 CET 2014: 37: No solution found.
Sat Jan 11 16:21:28 CET 2014: 38: finished (14ms, 51cycles)
Sat Jan 11 16:21:28 CET 2014: 38: Solution found.
Sat Jan 11 16:21:28 CET 2014: 39: finished (110ms, 500cycles)
Sat Jan 11 16:21:28 CET 2014: 39: No solution found.
Sat Jan 11 16:21:28 CET 2014: 40: finished (113ms, 500cycles)
Sat Jan 11 16:21:28 CET 2014: 40: No solution found.
Sat Jan 11 16:21:28 CET 2014: 41: finished (112ms, 500cycles)
Sat Jan 11 16:21:28 CET 2014: 41: No solution found.
Sat Jan 11 16:21:29 CET 2014: 42: finished (114ms, 500cycles)
Sat Jan 11 16:21:29 CET 2014: 42: No solution found.
Sat Jan 11 16:21:29 CET 2014: 43: finished (114ms, 500cycles)
Sat Jan 11 16:21:29 CET 2014: 43: No solution found.
Sat Jan 11 16:21:29 CET 2014: 44: finished (2ms, 5cycles)
Sat Jan 11 16:21:29 CET 2014: 44: Solution found.
Sat Jan 11 16:21:29 CET 2014: 45: finished (110ms, 500cycles)
Sat Jan 11 16:21:29 CET 2014: 45: No solution found.
Sat Jan 11 16:21:29 CET 2014: 46: finished (115ms, 500cycles)
Sat Jan 11 16:21:29 CET 2014: 46: No solution found.
Sat Jan 11 16:21:29 CET 2014: 47: finished (117ms, 500cycles)
Sat Jan 11 16:21:29 CET 2014: 47: No solution found.
Sat Jan 11 16:21:29 CET 2014: 48: finished (128ms, 500cycles)
Sat Jan 11 16:21:29 CET 2014: 48: No solution found.
Sat Jan 11 16:21:29 CET 2014: 49: finished (129ms, 500cycles)
Sat Jan 11 16:21:29 CET 2014: 49: No solution found.
Sat Jan 11 16:21:29 CET 2014: 50: finished (113ms, 500cycles)
Sat Jan 11 16:21:29 CET 2014: 50: No solution found.
Sat Jan 11 16:21:29 CET 2014: 51: finished (120ms, 500cycles)
Sat Jan 11 16:21:29 CET 2014: 51: No solution found.
Sat Jan 11 16:21:30 CET 2014: 52: finished (110ms, 500cycles)
Sat Jan 11 16:21:30 CET 2014: 52: No solution found.
Sat Jan 11 16:21:30 CET 2014: 53: finished (5ms, 15cycles)
Sat Jan 11 16:21:30 CET 2014: 53: Solution found.
Sat Jan 11 16:21:30 CET 2014: 54: finished (116ms, 500cycles)
Sat Jan 11 16:21:30 CET 2014: 54: No solution found.
Sat Jan 11 16:21:30 CET 2014: 55: finished (127ms, 500cycles)
Sat Jan 11 16:21:30 CET 2014: 55: No solution found.
Sat Jan 11 16:21:30 CET 2014: 56: finished (112ms, 500cycles)
Sat Jan 11 16:21:30 CET 2014: 56: No solution found.
Sat Jan 11 16:21:30 CET 2014: 57: finished (1ms, 3cycles)
Sat Jan 11 16:21:30 CET 2014: 57: Solution found.
Sat Jan 11 16:21:30 CET 2014: 58: finished (110ms, 500cycles)
Sat Jan 11 16:21:30 CET 2014: 58: No solution found.
Sat Jan 11 16:21:30 CET 2014: 59: finished (112ms, 500cycles)
Sat Jan 11 16:21:30 CET 2014: 59: No solution found.
Sat Jan 11 16:21:30 CET 2014: 60: finished (112ms, 500cycles)
Sat Jan 11 16:21:30 CET 2014: 60: No solution found.
Sat Jan 11 16:21:30 CET 2014: 61: finished (6ms, 21cycles)
Sat Jan 11 16:21:30 CET 2014: 61: Solution found.
Sat Jan 11 16:21:30 CET 2014: 62: finished (113ms, 500cycles)
Sat Jan 11 16:21:30 CET 2014: 62: No solution found.
Sat Jan 11 16:21:31 CET 2014: 63: finished (114ms, 500cycles)
Sat Jan 11 16:21:31 CET 2014: 63: No solution found.
Sat Jan 11 16:21:31 CET 2014: 64: finished (111ms, 500cycles)
Sat Jan 11 16:21:31 CET 2014: 64: No solution found.
Sat Jan 11 16:21:31 CET 2014: 65: finished (10ms, 34cycles)
Sat Jan 11 16:21:31 CET 2014: 65: Solution found.
Sat Jan 11 16:21:31 CET 2014: 66: finished (111ms, 500cycles)
Sat Jan 11 16:21:31 CET 2014: 66: No solution found.
Sat Jan 11 16:21:31 CET 2014: 67: finished (112ms, 500cycles)
Sat Jan 11 16:21:31 CET 2014: 67: No solution found.
Sat Jan 11 16:21:31 CET 2014: 68: finished (118ms, 500cycles)
Sat Jan 11 16:21:31 CET 2014: 68: No solution found.
Sat Jan 11 16:21:31 CET 2014: 69: finished (123ms, 500cycles)
Sat Jan 11 16:21:31 CET 2014: 69: No solution found.
Sat Jan 11 16:21:31 CET 2014: 70: finished (112ms, 500cycles)
